PC1,PC2,Total_Tools_Used,Total_Usefulness
-2.7147195008280445,-0.14416332721891825,0,0.0
1.584574067006005,-0.37029318741426853,4,29.0
1.398174346561276,1.8574567316790969,4,25.0
2.6065415622866337,1.852825073331831,5,38.0
1.3208070152410933,1.7928158035597064,4,24.0
0.6791130240918414,0.46326155125379737,3,18.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.1808291831741298,1.0998646852918321,4,24.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
3.5025519631578184,-1.6761195419468464,6,38.0
0.46475651488129704,-0.21097598658945424,3,15.0
1.1981971335659949,-0.2796026828347839,4,25.0
1.1650193085566554,2.656245345956024,4,21.0
0.1551272747273013,-2.061848327433133,3,14.0
0.6786384062342458,-2.4955260526300553,3,18.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.54136121643754,-3.2324541736401917,5,30.0
-0.6331576690395312,-1.130840869843024,2,7.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.5478392304935817,-1.1939286417117239,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.5355135174196126,-2.5716633272987166,4,25.0
1.7015137129341693,-0.2982591822710141,4,22.0
0.5497812925207355,-0.7035619848545293,3,18.0
0.2559169363657135,3.2181360913334025,3,15.0
0.5412280148795362,-2.8176932565698767,3,17.0
-0.7525423999503137,0.6197239403512084,2,9.0
1.553817209874671,2.5650194674282796,4,23.0
1.6674300761289542,-0.534612169982475,4,26.0
0.8044642933386521,-1.3311491237522135,3,19.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.5797165417184624,-0.9685178703327836,4,23.0
1.4432612668385094,-3.2074553162331223,4,23.0
3.6443157543961933,-1.9764137595354672,6,39.0
1.311555242940348,-0.7202716920137259,4,23.0
-0.1245807798998552,0.427583047521863,3,12.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.21699290165349513,0.22856274482287997,3,16.0
0.1195160845626389,2.2234412409392084,3,15.0
0.46475651488129704,-0.21097598658945424,3,15.0
-0.7409108241311183,1.4731359733155704,2,7.0
1.352329450273495,2.3861752640640637,4,20.0
0.31997517293858024,-0.9133052893020468,3,18.0
1.613505713788324,0.826274561633223,4,29.0
3.3921389033183336,1.0414464619622399,6,39.0
0.19441591903749247,1.603154940806116,3,15.0
2.3910593964962135,1.5101752609920946,5,34.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.3800682444367278,0.05116382763393032,4,28.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.1678286490900942,0.7728886091248153,4,22.0
1.9943474361781226,-3.6267018567500706,4,27.0
0.34920832493891263,1.4903501159565258,3,18.0
-1.7712724574646133,-0.05846945133109549,1,0.0
0.22145917485353248,-2.0236504426513573,3,15.0
1.4059745075864445,2.6312192516182007,4,21.0
1.2287336888858937,3.989490902094203,4,23.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.5830950603999168,-1.3972135371275451,5,34.0
5.496865308890107,-0.008946545911883867,8,50.0
-0.6595162909305337,1.9156085851858455,2,10.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.301387195433372,2.554207751407923,3,18.0
1.6818955091865098,1.29605671885336,4,25.0
0.5174107846906161,-0.48349334644502096,3,18.0
-0.011320431065734859,0.4643982147620936,3,14.0
0.8603337144407021,2.039827521000972,4,20.0
-2.7147195008280445,-0.14416332721891825,0,0.0
3.2416463517143885,-4.284555628231419,5,38.0
-0.6942406627103199,-1.7281842560647889,2,9.0
-1.7712724574646133,-0.05846945133109549,1,0.0
0.08647962479511906,-1.5186055983128082,3,15.0
2.2190253574296834,-1.2344842689252633,5,26.0
2.492763640363149,-1.7723406898522949,5,28.0
-0.5400827096306631,1.7782017492243862,2,10.0
1.4062104371633992,1.6415429670493475,4,25.0
4.8103212118951975,-2.8467526023800094,7,48.0
-0.6595162909305337,1.9156085851858455,2,10.0
0.43778804723644643,3.5489026018021166,3,18.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.3082263756222859,1.8339131940771918,3,19.0
0.13094503227572574,1.2643421572181472,3,14.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.2842714526467127,1.3737110406694186,4,26.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.8103689711007078,0.5801297148909815,2,8.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.4921183876354998,-0.5625429566575558,4,23.0
-0.6942406627103199,-1.7281842560647889,2,9.0
-0.6318998696945264,-1.8252756056850006,2,10.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.6845531755379795,0.7812119236165396,4,26.0
0.85069591865213,1.0662844986644036,3,19.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.8103689711007078,0.5801297148909815,2,8.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.8812630417577005,-1.4369102072041544,2,6.0
2.574684754761433,3.4400957096845275,5,32.0
0.021813873455811088,-0.8379052664423042,3,13.0
-0.4607341815358411,-0.7287198982761509,2,8.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.12116533881170144,1.3901121218989096,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
3.5417894284127978,-0.9150210288150615,6,42.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.5511649207725307,0.9233659112534346,4,28.0
0.6606500095361058,-0.1734543392839276,3,18.0
0.5649228831812569,-1.8023633044843794,3,17.0
0.23001245249473176,0.09048082906399059,3,16.0
0.2373614823452426,-0.2922195831263453,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.39320436474862885,-2.6768130690808216,3,15.0
1.0681041571552263,-1.1629433062913765,4,23.0
1.0690691608121616,0.677247857416593,4,22.0
0.3898023460326836,3.4215132752726127,3,17.0
2.2878064646430816,-1.799011282537246,5,34.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.8078535289646034,1.3714473813459653,2,6.0
0.4691508741275056,0.9145916277720756,3,15.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.3382262553930033,-0.8550169644668769,5,29.0
1.4934751965881723,1.734107575513069,4,24.0
-0.7308910338691739,-0.5481183371580866,2,8.0
2.7617304119616786,0.22195993751115992,5,31.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.3586539705440166,-0.7692016981846094,4,23.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.691148973366248,2.9656832505032438,5,35.0
0.17330359993723318,0.012218619603648978,3,15.0
-0.8103689711007078,0.5801297148909815,2,8.0
-0.7308910338691739,-0.5481183371580866,2,8.0
0.4570775488954801,0.6745818324873797,3,15.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.7480960132280675,-0.14294390065974552,2,10.0
0.15988913758821613,1.2897519902373116,3,15.0
-0.7565814557261135,-1.6310929064445774,2,8.0
2.4972750782595,-1.5362205466129117,5,28.0
1.2711251251432893,3.9755576725650172,4,24.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.6022183407271491,-0.6070118019965224,2,10.0
1.7971881918358283,2.4287726762507718,4,28.0
0.31009054814194403,-0.6859281348851799,3,18.0
0.2435606242829779,2.514613525947696,3,17.0
2.725210287860197,2.0531761177691523,5,31.0
0.0821558867423095,-0.006993374527093797,3,12.0
1.6107712905155798,1.3998178889776653,4,24.0
2.8275886531837195,-1.9217099410403868,5,32.0
0.5455719261923743,-1.7203765818337606,3,17.0
-0.6665546872981614,-0.5775650695773045,2,9.0
4.239958082522207,2.2639994959369525,7,45.0
-0.4851340189086238,-1.271721057332079,2,9.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.4809013933375526,-1.0781605826162015,5,34.0
-1.7712724574646133,-0.05846945133109549,1,0.0
3.1032981800779225,-4.184668802067673,5,36.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.516709356588413,-1.8352663313911322,5,33.0
1.1317025929621192,0.22571774638537176,4,19.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.7704555662981093,1.1079513022793306,3,18.0
1.6818955091865098,1.29605671885336,4,25.0
2.707362755534497,-3.7928344847536755,5,30.0
-0.5591458439740775,-1.2012809635875514,2,8.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.6942406627103199,-1.7281842560647889,2,9.0
-0.8595637270111984,-0.4892248723196507,2,6.0
2.0155876265923696,0.6346569679467755,5,29.0
1.6420573347342557,-1.065609219952995,4,24.0
1.2881384211788631,-1.0879069005120745,4,18.0
-2.7147195008280445,-0.14416332721891825,0,0.0
3.0237260185065704,0.5620721526300246,5,35.0
0.11096280692143973,0.10930996922386046,3,14.0
0.4654044684724536,-0.19198158906872928,3,18.0
1.4818821137793203,2.9195514800663362,4,26.0
1.770122489468994,-1.1933380188503027,4,25.0
3.136102604287941,2.053142679682205,6,34.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.4933383496221366,0.883771685793208,4,27.0
-0.6739681192976332,1.5748245652851758,2,8.0
-0.7565814557261135,-1.6310929064445774,2,8.0
0.2043220306377921,-0.9924937402225004,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.29049384420953234,-1.0761417120348524,3,12.0
1.935049580899282,-2.0393394670911107,4,28.0
2.135368333371948,2.705685279236193,5,30.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.6331576690395312,-1.130840869843024,2,7.0
2.702980994026954,2.0043498837507197,5,32.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.7480960132280675,-0.14294390065974552,2,10.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.780763698177689,1.6950975782067026,2,8.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.6757916001966275,-1.2722556589137777,3,17.0
-0.9143973462792464,-0.1346067259997567,2,7.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.7525423999503137,0.6197239403512084,2,9.0
-1.7712724574646133,-0.05846945133109549,1,0.0
1.0328740692651162,0.9593567009103544,4,22.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.8662966508772163,-1.175239280240313,5,36.0
4.01285775410054,-0.3508514323623322,6,46.0
2.7840602340515264,1.5974091964556576,5,31.0
0.5174107846906161,-0.48349334644502096,3,18.0
-0.7480960132280675,-0.14294390065974552,2,10.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.2108765285496962,2.049640773028269,3,15.0
0.03795286244345996,-1.6101388314930272,3,14.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.3804938291818204,-0.7703867018910778,2,9.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.9749784957146652,1.3320554267503897,5,25.0
2.1221772833772383,2.1963564400015776,5,29.0
0.17330359993723318,0.012218619603648978,3,15.0
2.7586425810430812,-0.30965814381519796,5,36.0
-0.6595162909305337,1.9156085851858455,2,10.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.860738053447218,2.0681155153500934,4,20.0
-0.6665546872981614,-0.5775650695773045,2,9.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.8413874018012667,1.584842074717131,2,7.0
-0.7525423999503137,0.6197239403512084,2,9.0
0.31011550806569144,0.33177505897110354,3,14.0
0.5310893739609339,0.6041417387428522,3,16.0
-0.9260221134014959,0.5009412639705281,2,6.0
2.6126495108305483,2.6723464954389,5,33.0
0.2043220306377921,-0.9924937402225004,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.017480915240266327,-1.607359773273031,3,13.0
-0.85896356859552,-0.13738578421975298,2,8.0
0.3291786424091059,3.3112577717830414,3,16.0
1.6268455905217891,-2.015329720725799,4,23.0
1.7909941535753937,-1.6668893434769558,4,28.0
2.489426258596302,0.6788340974119752,5,31.0
0.4916160271868652,-2.204252003769421,3,15.0
1.2691298619861915,2.4725123602992687,4,27.0
0.3934761154946175,-2.2180097461597788,3,14.0
-0.5591458439740775,-1.2012809635875514,2,8.0
1.3775975173690562,0.4691177182024994,4,25.0
1.380136079579881,0.677146093564446,4,27.0
1.7508949534372866,-1.4242275925904377,4,24.0
-0.4111221938431701,-1.3421611510766063,2,10.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.6952203480964185,0.55091578763928,4,28.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.7308910338691739,-0.5481183371580866,2,8.0
-0.8595637270111984,-0.4892248723196507,2,6.0
0.11671895208945532,2.152779962909864,3,15.0
1.254512931125221,0.7056142087421062,4,20.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.5400827096306631,1.7782017492243862,2,10.0
-0.7952273804401861,-0.5186716047388686,2,7.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.7071694941049851,-1.0604007760984966,2,6.0
1.3818509906837257,-0.2051457521176656,4,23.0
0.3708453424029614,3.4472140098325115,3,17.0
0.4441070484463538,3.5403356902821503,3,18.0
-0.818922248741907,-1.534001556824366,2,7.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-0.4851340189086238,-1.271721057332079,2,9.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.8782872108413207,-1.7822002885514219,5,34.0
2.3324309560297336,2.902965069768271,5,30.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.17251528611263342,-0.6003669958475224,3,16.0
1.5594765659838574,2.6826741284529128,4,23.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-0.9143973462792464,-0.1346067259997567,2,7.0
1.3352800088786134,-2.228201989690551,4,23.0
3.645212579025611,0.5470363006985989,6,41.0
0.4025885093670604,2.2926121824277064,3,18.0
0.4085271705039279,0.8043361242825042,3,14.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.7638494865318285,-1.8139848302734056,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.17158651054501736,0.21956547271343194,3,15.0
-0.780763698177689,1.6950975782067026,2,8.0
-0.7952273804401861,-0.5186716047388686,2,7.0
2.343483103209688,3.3221261364192376,5,32.0
0.049021582220763575,1.295310106677304,3,13.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.847856177178273,-0.03733541807260267,4,24.0
0.29579293048700467,2.4128851953492334,3,18.0
1.8694807442757821,-1.0472542352132437,4,27.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.2494840906911917,-0.8422391358006401,5,29.0
0.2476026719987082,1.7236576905876202,3,18.0
1.6176104707044945,0.6795233316469343,4,25.0
0.4489141221833527,1.2568107310308472,3,19.0
0.28610450008904004,-0.6418702482859281,3,14.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.2610255470418625,-0.5964457883539127,4,23.0
0.4113756748328446,-2.1625852001544943,3,14.0
1.4939310278046427,-3.331197921729018,4,24.0
1.2967462832221985,-1.268371830571577,4,27.0
-0.4111221938431701,-1.3421611510766063,2,10.0
-0.7201399945541114,1.805353081696274,2,9.0
2.556188002878658,0.3678412863843636,5,32.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.1002936554592535,-1.7072301811132387,3,15.0
2.8899216324475785,-0.23741628426481065,5,38.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.12203152669874334,3.014758907394192,3,13.0
2.6574893168570455,-2.871801180759922,5,31.0
-2.7147195008280445,-0.14416332721891825,0,0.0
3.922855506191079,-0.8690765908144392,6,43.0
1.6816578276910814,1.2514892621408558,4,27.0
-1.7712724574646133,-0.05846945133109549,1,0.0
-1.7712724574646133,-0.05846945133109549,1,0.0
2.9306780874232183,2.1867544086071025,5,36.0
-2.7147195008280445,-0.14416332721891825,0,0.0
3.8791694539697614,-1.9461543264867511,6,40.0
1.5182624416763766,0.9418077652910987,4,28.0
1.240358456008143,3.3539429121239177,4,24.0
1.174544826444714,3.1306528469247787,4,23.0
0.41797479387097064,0.7329816631843453,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.26870309970009026,2.089234998488496,3,16.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
2.68336300117007,0.07291994367048435,5,35.0
1.534200561144228,2.716941774532778,4,23.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.5498970101205318,-2.638476343591128,4,23.0
1.3787769385648614,-0.6157714352054816,4,21.0
0.4728179004719253,-2.3443712239312093,3,19.0
1.2345683716526132,2.8890692623144525,4,22.0
0.07032132865214816,1.1540866537285757,3,13.0
-2.7147195008280445,-0.14416332721891825,0,0.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.3975151712704171,0.03280710063600697,3,15.0
0.34566559479551984,0.16966927998444414,3,18.0
0.8688006399096646,-1.3605958561714313,3,20.0
-0.8103689711007078,0.5801297148909815,2,8.0
1.1870137219764088,-0.5260056946093852,4,22.0
-0.7409108241311183,1.4731359733155704,2,7.0
0.5707816326442179,1.2870249418557171,3,17.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.061647730745180776,-0.5948088794075299,3,14.0
-0.7308910338691739,-0.5481183371580866,2,8.0
2.0387886698556885,-3.7792177523755663,4,28.0
-2.7147195008280445,-0.14416332721891825,0,0.0
1.1944586690020302,2.049760831258149,4,24.0
2.659559308422532,0.3568877742413034,5,34.0
1.5119439670944945,0.6781948713389272,4,25.0
-2.7147195008280445,-0.14416332721891825,0,0.0
0.3481363144403384,-2.1501885246907864,3,17.0
-0.8595637270111984,-0.4892248723196507,2,6.0
0.35641663411058233,2.5231406988388048,3,19.0
2.2860890848527444,-0.15626373436270852,5,31.0
-1.7712724574646133,-0.05846945133109549,1,0.0
